p31,period,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mon,tue,wed,thu,fri,sat,sun,target_mood,p7,p30,p3,p6,p2,p16,p1,p32,p17,p28,p23,p14,p12,p9,p26,p27,p19,p15,p5,p20,p24,p13,p33,p29,p25,p8
,t = 6-9,7.266666666666666,0.5666666666666667,0.6,0.09161570580958245,12402.671999216056,9.0,6.0,24887.922000000002,4761.196,287.4830000000002,,,,140.80500000000004,9199.377,399.80900000000014,1030.396,73.41099999999999,161.41600000000014,1,1,0,0,0,1,0,6.8,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 7-10,6.8,0.5666666666666667,0.5666666666666667,0.08211635796544113,11026.614000797257,10.0,7.0,22692.435,5236.621,516.7480000000002,,,,160.53600000000006,8545.605000000003,388.9980000000001,255.81699999999987,80.43499999999999,169.22600000000014,1,1,0,1,0,0,0,6.75,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 8-11,6.716666666666666,0.5791666666666666,0.5541666666666666,0.07715798572765713,13629.998000144958,7.0,6.0,22317.502000000004,4827.039,414.7160000000002,,,,145.20500000000004,11620.380000000003,340.68600000000015,109.09499999999987,83.53199999999998,90.45100000000015,0,1,0,1,1,0,0,8.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 9-12,7.183333333333333,0.6291666666666667,0.6541666666666666,0.06556215153710708,20889.2580010891,7.0,6.0,7827.889000000003,7365.241999999999,854.8840000000001,,,,147.32800000000003,11752.845000000001,286.1240000000002,1098.0149999999999,82.56199999999998,117.27200000000016,0,0,0,1,1,1,0,6.75,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 10-13,7.166666666666665,0.6666666666666666,0.6375,0.03974699054433568,15089.513000965124,7.0,7.0,8294.039000000002,5903.855,665.7860000000002,,,,130.29600000000005,12319.919,286.1240000000002,1300.8429999999998,76.51599999999998,281.5600000000002,1,0,0,0,1,1,0,6.6,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 11-14,7.1166666666666645,0.5875,0.6333333333333333,0.03429159673489448,16823.13600087166,8.0,8.0,28511.793,12479.559,668.7210000000002,,,,157.24900000000005,10687.5,322.3410000000001,1721.8,70.38199999999996,269.59300000000013,1,0,0,1,0,1,0,6.6,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 12-15,6.649999999999999,0.5708333333333333,0.5666666666666667,0.07699892448708748,16809.606000423428,13.0,7.0,35052.003000000004,10621.869999999997,601.7790000000003,,,,156.02600000000007,8672.108999999999,285.01300000000015,845.587,72.34099999999997,251.7000000000002,1,0,0,1,1,0,0,7.75,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 13-16,6.983333333333332,0.6333333333333333,0.6166666666666666,0.10375996606332122,24171.037999868404,13.0,5.0,42424.404,12199.742999999997,550.5220000000003,,,,167.48500000000007,8025.165000000004,313.98100000000017,661.5680000000001,75.28999999999998,79.45500000000015,0,0,0,1,1,1,0,7.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 14-17,7.1166666666666645,0.6333333333333333,0.6499999999999999,0.1082807257501921,21146.625000000033,12.0,4.0,21993.884000000002,3981.9569999999985,695.6750000000003,,,,202.03700000000006,9160.725000000004,277.7640000000002,387.3330000000001,77.374,74.41300000000015,0,0,0,0,1,1,1,7.4,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 15-18,7.38333333333333,0.6,0.6666666666666666,0.08213030119290493,19831.163999557535,5.0,4.0,10028.607000000002,3931.741000000002,430.28000000000037,,,,192.04100000000008,11176.116000000004,369.65400000000017,370.1860000000001,80.43099999999998,65.48500000000014,1,0,0,0,0,1,1,6.8,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 16-19,7.066666666666664,0.5333333333333333,0.6166666666666667,0.07781456124344127,20899.04299902917,4.0,7.0,4424.977000000005,2431.696000000002,413.14900000000034,,,,195.71900000000008,13783.114000000001,330.2870000000001,249.458,83.52799999999998,61.47500000000014,1,1,0,0,0,0,1,6.8,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 17-20,6.999999999999997,0.5666666666666667,0.5833333333333334,0.08370756760379561,18276.378999471668,4.0,6.0,24855.497000000007,2144.506000000002,290.0950000000003,,,,169.16900000000007,11461.631000000001,332.32700000000006,249.458,80.55399999999999,61.47500000000014,1,1,1,0,0,0,0,6.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 18-21,6.533333333333331,0.5666666666666667,0.5333333333333333,0.08920472379158824,18253.547000169736,5.0,7.0,25291.104000000007,3354.392000000002,357.4940000000003,,,,165.07100000000008,10473.878000000002,277.7650000000001,249.458,77.62499999999999,14.114000000000146,0,1,1,1,0,0,0,7.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 19-22,6.666666666666664,0.6,0.5666666666666667,0.0814316858831226,20091.962001800533,6.0,10.0,27183.079,5924.617000000002,349.5910000000003,,,,161.39300000000006,11275.758000000002,234.7120000000001,1125.956,73.80199999999998,14.114000000000148,0,0,1,1,1,0,0,8.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 20-23,7.066666666666664,0.6666666666666666,0.6333333333333333,0.1247281142180775,19754.621001720414,9.0,10.0,17673.42499999997,6535.358000000003,327.49200000000025,,,,138.44900000000007,10491.984000000002,299.5370000000001,1080.001,77.72899999999998,36.25200000000015,0,0,0,1,1,1,0,8.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 21-24,7.733333333333331,0.6833333333333333,0.7333333333333333,0.10851186023673097,20782.158000707615,7.0,12.0,16461.66899999997,5112.364999999999,150.07600000000025,,,,159.63800000000006,13593.912000000002,246.16000000000008,1080.001,76.61200000000001,217.54900000000018,0,0,0,0,1,1,1,6.4,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 22-25,7.466666666666665,0.6166666666666667,0.6875,0.11421094474085934,18036.830000877384,7.0,7.0,12757.18499999997,4042.184999999999,299.1880000000003,,,,148.34100000000004,11938.147000000003,262.1110000000001,1192.423,72.322,215.7020000000002,1,0,0,0,0,1,1,7.25,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 23-26,7.216666666666665,0.575,0.6875,0.07802473337404767,22431.20800209047,7.0,8.0,7777.226000000002,5617.197999999999,694.5130000000003,,,,152.13200000000003,12624.861000000006,261.7150000000001,1090.505,69.37299999999999,196.7590000000002,1,1,0,0,0,0,1,6.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 24-27,6.6166666666666645,0.5416666666666666,0.6208333333333333,0.0990994443916927,21873.5430030823,7.0,5.0,8927.605000000001,6200.0869999999995,641.3410000000002,,,,150.49700000000004,10397.205000000007,369.65400000000017,1115.673,72.693,24.661000000000172,1,1,1,0,0,0,0,5.8,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 25-28,6.416666666666664,0.5416666666666666,0.5666666666666667,0.09339646404701242,21610.405003309264,7.0,4.0,15390.500999999998,7770.072999999999,517.2630000000003,,,,147.73300000000003,8304.388000000006,396.7560000000001,431.50000000000017,74.65199999999999,55.700000000000166,0,1,1,1,0,0,0,6.6,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 26-29,6.199999999999998,0.5166666666666666,0.5166666666666667,0.09442539645842778,23772.555002212535,4.0,5.0,16475.029000000035,9412.245999999997,121.93800000000026,,,,155.18900000000005,9781.821000000002,397.15200000000004,533.4180000000001,77.601,153.28800000000018,0,0,1,1,1,0,0,8.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 27-30,6.799999999999998,0.5833333333333334,0.5833333333333334,0.15710253242246777,23204.433001518268,6.0,7.0,15766.609000000033,11238.786999999998,166.66100000000026,,,,127.10200000000005,7984.148000000004,353.40100000000007,1401.6100000000004,75.29,244.87200000000018,0,0,0,1,1,1,0,7.8,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 28-31,7.466666666666665,0.6666666666666666,0.6833333333333333,0.1577374953364026,18099.72600126268,8.0,8.0,9144.352000000034,8090.928,177.72200000000024,,,,145.02100000000004,6403.542000000004,353.4010000000001,1098.015,73.331,232.77600000000018,0,0,0,0,1,1,1,8.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 29-32,7.933333333333333,0.7333333333333333,0.7333333333333334,0.17430461735429192,14012.929998874679,11.0,7.0,2161.387000000001,6368.4130000000005,375.0510000000002,,,,133.78200000000004,4708.476000000004,378.59900000000016,1098.015,72.605,141.04500000000016,1,0,0,0,0,1,1,6.6,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 30-33,7.466666666666666,0.7,0.6833333333333333,0.11208365255928447,12533.868000984212,10.0,5.0,2700.547000000001,4170.955000000001,508.74000000000024,,,,158.80400000000006,5274.071000000004,314.3360000000002,1098.015,78.739,96.55100000000017,1,1,0,0,0,0,1,6.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 31-34,6.933333333333333,0.6166666666666667,0.6333333333333333,0.11383386217010348,17740.746999740633,10.0,6.0,3088.2410000000004,7793.319,468.7910000000002,,,,147.00200000000007,6643.549000000004,353.70300000000015,1096.863,79.709,175.19600000000017,1,1,1,0,0,0,0,6.8,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 32-35,6.533333333333332,0.5833333333333333,0.5833333333333334,0.09943727019998215,17617.8370010853,11.0,7.0,5366.141000000004,6375.308000000001,304.62200000000024,,,,139.8650000000001,6288.919000000004,328.50500000000017,996.0960000000001,77.48599999999999,347.4410000000002,0,1,1,1,0,0,0,7.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 33-36,6.733333333333332,0.5499999999999999,0.6166666666666667,0.11462691760319228,17837.546999931335,13.0,8.0,4750.437000000004,6972.783,421.92300000000023,,,,131.6510000000001,6193.680000000004,346.49600000000015,429.2850000000003,71.35199999999999,300.2040000000002,0,0,1,1,1,0,0,7.8,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 34-37,7.266666666666666,0.6166666666666666,0.6666666666666666,0.10210348569911154,14191.025002002702,12.0,7.0,4897.037000000005,3905.2680000000005,434.91000000000025,,,,131.46000000000006,7440.773000000004,346.49600000000015,429.28600000000034,70.38199999999999,208.47300000000018,0,0,0,1,1,1,0,7.4,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 35-38,7.466666666666665,0.5499999999999999,0.6666666666666666,0.06900133783513494,13076.258001804337,8.0,5.0,2367.021000000001,3152.713,434.93900000000025,,,,152.48800000000008,9159.106000000002,317.1320000000002,540.8410000000003,70.402,36.228000000000144,0,0,0,0,1,1,1,6.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 36-39,7.233333333333332,0.5541666666666666,0.6208333333333333,0.05441922628995921,12350.185001373306,5.0,6.0,2518.4190000000012,2023.3620000000003,177.4530000000002,,,,132.39700000000008,9477.440000000002,407.1550000000002,239.46000000000035,73.43900000000001,122.96000000000015,1,0,0,0,0,1,1,8.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 37-40,7.299999999999998,0.5874999999999999,0.6375,0.055647146580731714,15301.827000618005,3.0,5.0,2193.5720000000006,1409.7350000000004,264.2640000000002,,,,150.26200000000009,11242.324000000002,342.89400000000023,352.16600000000034,75.39800000000001,188.09000000000017,1,1,0,0,0,0,1,6.8,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 38-41,7.099999999999999,0.5833333333333333,0.6375000000000001,0.08024622805073435,13447.524000883133,4.0,6.0,2443.0170000000007,1481.7760000000005,227.3520000000002,,,,125.24000000000008,9165.224000000004,371.86200000000025,240.61100000000033,74.40000000000002,196.04700000000022,1,1,1,0,0,0,0,6.6,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 39-42,7.133333333333333,0.5458333333333333,0.65,0.0823627785315671,18523.604000091564,8.0,5.0,14667.629999999997,3417.4740000000033,1346.6790000000003,,,,130.34900000000007,8272.297000000004,346.26800000000026,1108.8030000000003,73.67400000000002,174.96100000000024,0,1,1,1,0,0,0,6.8,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 40-43,6.733333333333333,0.47916666666666663,0.6166666666666667,0.10336579131860273,19836.229998588566,9.0,5.0,32162.555999999964,5604.130000000002,1648.9950000000001,,,,131.35400000000007,6544.794000000006,410.9250000000002,1091.6560000000004,79.82800000000002,124.27000000000022,0,0,1,1,1,0,0,8.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 41-44,7.133333333333333,0.5499999999999999,0.6666666666666667,0.09660080604746613,23263.287998676304,14.0,4.0,32500.54199999996,6669.862000000002,1685.9070000000002,,,,155.19600000000008,8577.025000000007,344.4560000000002,1238.3780000000004,79.709,181.4430000000002,0,0,0,1,1,1,0,6.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 42-45,7.0,0.6,0.6166666666666667,0.08582503151919896,19591.158999681473,14.0,3.0,22851.391999999963,6968.844,526.2980000000002,,,,163.2410000000001,8231.215000000007,278.16000000000025,671.5670000000005,76.508,123.75400000000023,0,0,0,0,1,1,1,6.4,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 43-46,6.866666666666666,0.6,0.6,0.0532261845416133,19765.290001153942,13.0,4.0,7706.267999999994,8052.849999999999,413.6010000000003,,,,130.3190000000001,7572.169000000009,247.5120000000002,696.7350000000005,70.37400000000001,105.27000000000022,1,0,0,0,0,1,1,7.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 44-47,6.533333333333332,0.5833333333333333,0.5666666666666667,0.0728434380576002,21211.275001525875,10.0,4.0,11864.648999999996,8852.143999999997,377.47700000000026,,,,108.83600000000008,6409.242000000013,231.6360000000002,548.8610000000004,73.694,53.22600000000023,1,1,0,0,0,0,1,6.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 45-48,6.466666666666666,0.5333333333333332,0.6,0.07924130794001644,20034.097000598904,6.0,5.0,11955.674999999996,8442.561999999996,409.06800000000027,,,,98.4700000000001,6302.696000000014,215.5120000000002,1115.6720000000003,73.575,39.41200000000023,1,1,1,0,0,0,0,6.4,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 46-49,6.466666666666666,0.5333333333333332,0.5833333333333334,0.1212261600922831,24784.255000591274,7.0,4.0,10179.122999999994,13648.996999999994,206.1600000000003,,,,96.30000000000011,5862.739000000013,179.29500000000021,994.9440000000003,73.55500000000002,109.10300000000024,0,1,1,1,0,0,0,7.4,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 47-50,6.599999999999999,0.5499999999999999,0.6,0.11363107469661012,26517.878000497807,5.0,6.0,7917.589999999994,15863.137999999997,260.5200000000003,,,,101.9140000000001,6458.592000000012,232.67200000000022,1115.6720000000003,71.35200000000002,182.74900000000025,0,0,1,1,1,0,0,7.4,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 48-51,7.0666666666666655,0.6083333333333333,0.625,0.12727385996514304,27109.68900179861,7.0,5.0,5394.372999999993,15177.173,491.68400000000037,,,,108.2430000000001,7483.983000000012,232.7470000000002,247.48000000000033,72.449,188.75300000000024,0,0,0,1,1,1,0,7.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 49-52,7.333333333333331,0.625,0.675,0.11162680164038853,20916.458000421513,7.0,5.0,5003.621999999994,8220.241,511.0610000000004,,,,123.3350000000001,8141.4450000000115,232.7470000000002,1123.9780000000003,74.553,123.10700000000021,0,0,0,0,1,1,1,7.4,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 50-53,7.333333333333331,0.5416666666666666,0.6916666666666667,0.10092474725295009,17718.815000295643,7.0,3.0,2766.508999999994,5349.834,532.9920000000003,,,,130.25500000000008,8748.53800000001,197.2860000000002,1425.3590000000006,76.75600000000001,27.323000000000206,1,0,0,0,0,1,1,7.6,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 51-54,7.399999999999999,0.4666666666666666,0.7166666666666667,0.09592941578703042,23713.728000164047,5.0,6.0,3171.1549999999934,5674.604999999996,416.11700000000025,,,,130.8500000000001,13544.75000000001,249.37900000000016,1406.5500000000009,74.68900000000002,118.90700000000021,1,1,0,0,0,0,1,7.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 52-55,7.333333333333332,0.44999999999999996,0.7166666666666667,0.10739707135208125,20988.339001417182,8.0,7.0,2778.625999999993,5276.726999999995,347.36200000000025,,,,128.0690000000001,12232.36500000001,297.6910000000002,834.7990000000009,78.73900000000002,114.86200000000021,1,1,1,0,0,0,0,6.6,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 53-56,7.0666666666666655,0.4666666666666666,0.6666666666666666,0.13022884059461803,22382.43199968338,7.0,9.0,4726.946999999993,5639.189999999995,322.45800000000025,,,,112.35300000000008,11401.24700000001,333.1520000000002,413.84200000000084,76.51600000000002,119.90400000000021,0,1,1,1,0,0,0,6.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 54-57,6.599999999999999,0.5166666666666666,0.6166666666666667,0.12542680504609902,16873.647999048244,8.0,8.0,5669.5209999999925,6039.5179999999955,208.16900000000024,,,,108.57500000000009,5726.111000000012,280.9840000000002,407.48300000000086,78.58300000000001,24.1630000000002,0,0,1,1,1,0,0,7.6,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 55-58,6.8,0.4833333333333333,0.6333333333333333,0.12877366989180067,20647.647999286677,5.0,9.0,6870.9079999999885,7208.827999999993,314.92000000000024,,,,690.6590000000001,6746.395000000015,324.7350000000002,204.65500000000085,71.55900000000001,200.45300000000023,0,0,0,1,1,1,0,8.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 56-59,7.266666666666666,0.45833333333333326,0.6833333333333333,0.12411448277062466,21518.527999639544,5.0,9.0,7262.136999999985,7673.583999999996,424.33400000000023,,,,699.5690000000001,6733.445000000015,289.4420000000002,508.25000000000085,70.462,376.70800000000025,0,0,0,0,1,1,1,7.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 57-60,7.599999999999999,0.45833333333333326,0.75,0.10765424620282422,23202.237998724013,5.0,13.0,6266.736999999986,7341.126999999997,677.7470000000002,,,,718.6450000000001,8559.997000000016,372.2580000000002,834.7990000000008,70.48200000000001,467.4500000000002,1,0,0,0,0,1,1,5.8,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 58-61,7.0,0.4916666666666666,0.6499999999999999,0.07042925240145453,23759.822998523712,4.0,13.0,8087.53999999999,7566.740999999999,743.2300000000001,,,,128.21300000000005,9721.432000000013,316.4120000000002,782.2050000000007,74.409,414.2930000000001,1,1,0,0,0,0,1,5.4,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 59-62,6.133333333333333,0.5833333333333333,0.5333333333333333,0.0536962563108058,26409.763000965107,4.0,14.0,13339.374999999993,8368.397999999996,1047.631,,,,148.08600000000004,12278.896000000013,380.67300000000023,579.3770000000007,75.526,414.2930000000001,1,1,1,0,0,0,0,7.4,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
,t = 0-3,7.333333333333333,0.675,0.65,0.12372911081995518,6230.379000186923,10.0,10.0,2652.339,1744.3590000000002,754.3560000000001,,912.0690000000001,,298.91200000000003,2040.991,434.345,,21.132,206.03900000000002,0,0,1,1,1,0,0,7.4,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 1-4,7.266666666666666,0.5333333333333333,0.6166666666666667,0.08981707378291813,11825.684997558588,5.0,7.0,4322.978,3978.098,665.476,,965.0060000000002,,358.11100000000005,4235.803999999999,910.6550000000001,,39.254,188.41099999999997,0,0,0,1,1,1,0,7.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 2-5,7.133333333333333,0.48333333333333334,0.5833333333333334,0.09051151822736253,12617.841997385016,7.0,8.0,4522.0960000000005,5132.286999999999,576.5959999999999,,768.3860000000001,,261.297,4155.987999999999,906.344,,39.254,182.81799999999998,0,0,0,0,1,1,1,7.6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 3-6,7.333333333333333,0.48333333333333334,0.6333333333333333,0.0722222222222222,14217.562995910635,5.0,4.0,3453.878,7070.610000000001,576.5959999999999,,467.8900000000001,,210.85300000000007,3984.6489999999994,858.2370000000001,,39.254,111.31899999999997,1,0,0,0,0,1,1,7.6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 4-7,7.400000000000001,0.45,0.65,0.07881944444444443,11326.044997692108,10.0,8.0,2742.8439999999996,5938.687000000001,665.476,,513.5460000000002,,290.7580000000001,2417.4749999999995,355.10600000000005,,21.132,74.09199999999998,1,1,0,0,0,0,1,7.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 5-8,7.400000000000001,0.5666666666666667,0.7,0.0892361111111112,12328.16199898721,8.0,9.0,2548.0229999999997,6691.561000000004,665.476,,473.57300000000015,,481.78300000000013,2335.1639999999993,426.4470000000001,,39.253,79.37899999999999,1,1,1,0,0,0,0,7.4,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 6-9,7.333333333333333,0.4666666666666667,0.6666666666666666,0.10277777777777786,11973.924999952344,10.0,12.0,2954.4390000000003,5950.874000000003,665.476,,572.1160000000001,,485.45300000000015,2448.269,488.46800000000013,,21.132,131.904,0,1,1,1,0,0,0,5.8,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 7-10,6.733333333333334,0.55,0.5499999999999999,0.10763888888888896,11722.450001478219,5.0,8.0,2554.6150000000002,5470.350000000003,576.5959999999999,,431.0650000000001,,374.4590000000001,2878.8109999999997,428.1730000000002,,39.254,134.234,0,0,1,1,1,0,0,7.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 8-11,6.733333333333334,0.5375,0.5249999999999999,0.09596503831417628,10383.944001436252,7.0,6.0,4329.503000000003,4256.585,576.5959999999999,,483.5500000000002,,167.0980000000001,3212.8189999999995,356.83200000000016,,39.254,132.82000000000002,0,0,0,1,1,1,0,8.75,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 9-12,7.1833333333333345,0.5958333333333333,0.6166666666666666,0.10002394636015328,8724.792002201086,6.0,3.0,3868.2200000000034,3078.2170000000006,576.5959999999999,,293.8190000000002,,168.31500000000008,3205.1949999999993,356.83200000000016,,39.254,84.168,0,0,0,0,1,1,1,7.6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 10-13,7.783333333333335,0.49583333333333335,0.7333333333333333,0.0984035759897829,7152.276999711995,6.0,6.0,3657.0810000000038,2863.2290000000007,576.5959999999999,,248.9090000000002,,185.16700000000006,2057.7529999999992,294.81100000000015,,21.132,88.04100000000001,1,0,0,0,0,1,1,7.2,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 11-14,7.850000000000001,0.425,0.7416666666666666,0.10278289029268654,7812.451998949063,4.0,6.0,1854.8480000000009,3356.4069999999974,576.5959999999999,,241.70000000000013,,225.50800000000007,1891.5049999999992,472.95600000000013,,3.0100000000000002,88.04100000000001,1,1,0,0,0,0,1,7.8,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 12-15,7.533333333333335,0.2666666666666667,0.7,0.09645098971636419,12244.901999473594,8.0,6.0,2145.8329999999974,5246.514000000002,487.7159999999997,,324.73400000000015,,252.7030000000001,1978.5599999999995,2406.328,,3.0090000000000003,136.693,1,1,1,0,0,0,0,7.6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 13-16,7.533333333333334,0.35000000000000003,0.7,0.10316784312439393,16631.542999982867,9.0,3.0,3691.4599999999973,6075.558000000001,487.7159999999997,,367.02900000000017,,296.5660000000001,2887.1019999999994,4991.759,,3.0090000000000003,185.34500000000003,0,1,1,1,0,0,0,8.6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 14-17,8.000000000000002,0.5,0.7666666666666666,0.11173552754435101,14876.076000213647,14.0,3.0,3710.6779999999967,4974.129000000004,576.5959999999999,,261.58300000000014,,263.65900000000005,2355.5169999999994,4905.041,,21.131,181.47200000000007,0,0,1,1,1,0,0,7.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 15-18,7.900000000000001,0.5958333333333333,0.725,0.09067168534080278,12027.948997735983,9.0,6.0,3286.405,5378.594000000005,665.476,,424.1820000000001,,244.1360000000001,3031.002,2957.7549999999997,,21.132,126.61700000000006,0,0,0,1,1,1,0,7.2,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 16-19,7.766666666666668,0.5458333333333334,0.7083333333333333,0.11728816526610646,11750.799999713883,10.0,7.0,34368.813,6554.730000000004,665.476,,521.686,,210.87900000000013,3207.013999999999,501.3749999999997,,21.132,71.76200000000006,0,0,0,0,1,1,1,6.8,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 17-20,7.166666666666669,0.4666666666666667,0.6083333333333333,0.10467242452536583,12680.860999822602,5.0,7.0,34221.13,7187.546000000005,665.476,,590.0180000000001,,212.9810000000001,3493.327999999999,495.5769999999996,,21.132,143.26100000000008,1,0,0,0,0,1,1,7.8,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 18-21,7.266666666666669,0.4041666666666667,0.6333333333333333,0.11867608154372876,13489.81600165367,10.0,8.0,34560.941,5603.021000000001,576.5959999999999,,739.4480000000002,,193.6730000000001,2718.1539999999986,1494.6039999999996,,39.253,423.4740000000001,1,1,0,0,0,0,1,8.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 19-22,7.533333333333336,0.4541666666666667,0.6499999999999999,0.08216896492297567,11136.077000617988,8.0,10.0,1935.649999999999,4328.745000000001,576.5959999999999,,798.8340000000002,,183.15900000000008,2405.6949999999993,1387.3179999999995,,57.37500000000001,423.4740000000001,1,1,1,0,0,0,0,7.6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 20-23,7.800000000000003,0.48333333333333334,0.6833333333333332,0.08520837513150349,11540.354999303823,13.0,13.0,2647.503999999999,4448.353000000001,576.5959999999999,,814.3370000000001,,212.2810000000001,2203.412999999999,1509.8909999999996,,39.25400000000001,355.848,0,1,1,1,0,0,0,7.6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 21-24,7.733333333333335,0.6666666666666666,0.6666666666666666,0.09953202125662013,10566.185998678222,11.0,13.0,2715.720999999999,4537.630000000002,665.476,,554.3030000000002,,580.34,2037.2269999999992,1509.8909999999996,,21.13200000000001,83.252,0,0,1,1,1,0,0,9.33333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 22-25,8.177777777777779,0.7055555555555556,0.738888888888889,0.1963400638032992,12649.9499988556,28.0,13.0,4255.504000000002,4921.269000000001,754.3560000000001,,315.2090000000002,,772.2290000000002,1707.1189999999995,2113.573,,21.13200000000001,120.47899999999998,0,0,0,1,1,1,0,8.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,t = 23-26,8.311111111111112,0.6888888888888889,0.7555555555555558,0.20898974144295,16004.653000831602,27.0,13.0,4122.346000000002,6867.139000000002,665.476,,237.4920000000002,,750.8800000000001,3481.6929999999993,1869.0049999999999,,39.25300000000001,120.47899999999998,0,0,0,0,1,1,1,7.8,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
